,user_id,gender,state,age,date_joined,no_of_dependents,marital_status,income,product_id,product_name,aisle_id,department_id,prices,order_id,order_number,orders_day_of_week,order_hour_of_day,days_since_prior_order,add_to_cart_order,reordered,_merge,price_range_loc,busiest_day,busiest_days,busiest_periods,max_order,loyalty_flag,mean_price,spending_flag,median_prior_days,order_frequency,total_orders,activity_flag
1063414,110093,Male,Michigan,37,2/8/2017,2,married,54588,9358,April Fresh Liquid Fabric Softener,75,17,7.4,833387,3,5,20,30.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,9.333333333333334,Low Spender,30.0,Non-frequent customer,3,Low Activity
1063415,110093,Male,Michigan,37,2/8/2017,2,married,54588,13176,Bag of Organic Bananas,24,4,10.3,2501943,1,6,9,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,9.333333333333334,Low Spender,30.0,Non-frequent customer,3,Low Activity
1063416,110093,Male,Michigan,37,2/8/2017,2,married,54588,13176,Bag of Organic Bananas,24,4,10.3,1135600,2,5,9,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,9.333333333333334,Low Spender,30.0,Non-frequent customer,3,Low Activity
1101784,1919,Male,Oregon,37,2/9/2017,2,married,36195,26604,Organic Blackberries,24,4,12.2,204205,2,5,20,1.0,2,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,6.425,Low Spender,1.0,Frequent customer,4,Low Activity
1101785,1919,Male,Oregon,37,2/9/2017,2,married,36195,26806,Oat Revolution Classic Steel Cut Oats with Flax,130,14,10.3,2285225,3,3,16,5.0,1,0,both,Mid-range product,Regularly busy,Least busy days,Most orders,3,New customer,6.425,Low Spender,1.0,Frequent customer,4,Low Activity
1101786,1919,Male,Oregon,37,2/9/2017,2,married,36195,28204,Organic Fuji Apple,24,4,1.6,2949105,1,4,12,,1,0,both,Low-range product,Least busy,Least busy days,Most orders,3,New customer,6.425,Low Spender,1.0,Frequent customer,4,Low Activity
1101787,1919,Male,Oregon,37,2/9/2017,2,married,36195,28204,Organic Fuji Apple,24,4,1.6,204205,2,5,20,1.0,1,1,both,Low-range product,Regularly busy,Regularly busy,Average orders,3,New customer,6.425,Low Spender,1.0,Frequent customer,4,Low Activity
1127271,145417,Female,Iowa,73,2/10/2017,2,married,32169,16283,Fresh Asparagus,83,4,3.7,156323,1,4,10,,1,0,both,Low-range product,Least busy,Least busy days,Most orders,3,New customer,2.575,Low Spender,25.0,Non-frequent customer,4,Low Activity
1127272,145417,Female,Iowa,73,2/10/2017,2,married,32169,16283,Fresh Asparagus,83,4,3.7,120639,2,4,15,0.0,1,1,both,Low-range product,Least busy,Least busy days,Most orders,3,New customer,2.575,Low Spender,25.0,Non-frequent customer,4,Low Activity
1127273,145417,Female,Iowa,73,2/10/2017,2,married,32169,16797,Strawberries,24,4,1.3,1427448,3,1,15,25.0,1,0,both,Low-range product,Regularly busy,Busiest days,Most orders,3,New customer,2.575,Low Spender,25.0,Non-frequent customer,4,Low Activity
1127274,145417,Female,Iowa,73,2/10/2017,2,married,32169,44580,Baby Bok Choy,83,4,1.6,1427448,3,1,15,25.0,2,0,both,Low-range product,Regularly busy,Busiest days,Most orders,3,New customer,2.575,Low Spender,25.0,Non-frequent customer,4,Low Activity
1214642,53864,Male,Delaware,64,2/13/2017,3,married,48366,940,Bathroom Tissue,54,17,8.3,1427229,2,6,14,21.0,2,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,3.575,Low Spender,21.0,Non-frequent customer,4,Low Activity
1214643,53864,Male,Delaware,64,2/13/2017,3,married,48366,19660,Spring Water,115,7,2.0,1879961,1,6,12,,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,3.575,Low Spender,21.0,Non-frequent customer,4,Low Activity
1214644,53864,Male,Delaware,64,2/13/2017,3,married,48366,19660,Spring Water,115,7,2.0,1427229,2,6,14,21.0,1,1,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,3.575,Low Spender,21.0,Non-frequent customer,4,Low Activity
1214645,53864,Male,Delaware,64,2/13/2017,3,married,48366,19660,Spring Water,115,7,2.0,38372,3,0,13,29.0,1,1,both,Low-range product,Busiest day,Busiest days,Most orders,3,New customer,3.575,Low Spender,21.0,Non-frequent customer,4,Low Activity
1214646,173669,Female,Illinois,38,2/13/2017,2,married,33341,7862,Raw Shrimp,34,1,7.9,35084,2,5,19,30.0,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,6.275,Low Spender,30.0,Non-frequent customer,4,Low Activity
1214647,173669,Female,Illinois,38,2/13/2017,2,married,33341,14114,Orange Chicken,38,1,7.3,569772,1,3,23,,1,0,both,Mid-range product,Regularly busy,Least busy days,Average orders,3,New customer,6.275,Low Spender,30.0,Non-frequent customer,4,Low Activity
1214648,173669,Female,Illinois,38,2/13/2017,2,married,33341,32917,Chicken Marsala,38,1,4.5,569772,1,3,23,,2,0,both,Low-range product,Regularly busy,Least busy days,Average orders,3,New customer,6.275,Low Spender,30.0,Non-frequent customer,4,Low Activity
1214649,173669,Female,Illinois,38,2/13/2017,2,married,33341,38768,Sweet Kale Salad Mix,32,4,5.4,1786868,3,3,18,30.0,1,0,both,Mid-range product,Regularly busy,Least busy days,Average orders,3,New customer,6.275,Low Spender,30.0,Non-frequent customer,4,Low Activity
1238689,129765,Female,Montana,43,2/14/2017,2,married,124664,5450,Small Hass Avocado,24,4,8.8,1297074,2,2,12,30.0,2,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,8.05,Low Spender,30.0,Non-frequent customer,4,Low Activity
1238690,129765,Female,Montana,43,2/14/2017,2,married,124664,26714,Chicken Salad,1,20,3.4,1297074,2,2,12,30.0,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,8.05,Low Spender,30.0,Non-frequent customer,4,Low Activity
1238691,129765,Female,Montana,43,2/14/2017,2,married,124664,28745,Oven Roasted Turkey,96,20,12.1,3405530,3,3,21,8.0,1,0,both,Mid-range product,Regularly busy,Least busy days,Average orders,3,New customer,8.05,Low Spender,30.0,Non-frequent customer,4,Low Activity
1238692,129765,Female,Montana,43,2/14/2017,2,married,124664,39448,Cold Brew Coffee Mocha,91,16,7.9,914659,1,4,11,,1,0,both,Mid-range product,Least busy,Least busy days,Most orders,3,New customer,8.05,Low Spender,30.0,Non-frequent customer,4,Low Activity
1239789,123477,Female,Colorado,80,2/14/2017,0,divorced/widowed,105631,12606,100% Natural Spring Water,115,7,2.6,1839845,2,1,22,16.0,1,0,both,Low-range product,Regularly busy,Busiest days,Average orders,3,New customer,8.866666666666667,Low Spender,23.0,Non-frequent customer,3,Low Activity
1239790,123477,Female,Colorado,80,2/14/2017,0,divorced/widowed,105631,27576,Classic 100% Whole Wheat  Bread,112,3,12.0,3252356,1,6,13,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,8.866666666666667,Low Spender,23.0,Non-frequent customer,3,Low Activity
1239791,123477,Female,Colorado,80,2/14/2017,0,divorced/widowed,105631,27576,Classic 100% Whole Wheat  Bread,112,3,12.0,1318783,3,3,19,30.0,1,1,both,Mid-range product,Regularly busy,Least busy days,Average orders,3,New customer,8.866666666666667,Low Spender,23.0,Non-frequent customer,3,Low Activity
1239792,182137,Male,Iowa,39,2/14/2017,0,single,38982,19734,Classic Mix Variety,107,19,4.8,582812,2,4,15,19.0,1,0,both,Low-range product,Least busy,Least busy days,Most orders,3,New customer,6.3,Low Spender,19.0,Regular customer,4,Low Activity
1239793,182137,Male,Iowa,39,2/14/2017,0,single,38982,37460,No Sugar Added Variety Fruit Bars,37,1,5.7,3337642,1,6,14,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,6.3,Low Spender,19.0,Regular customer,4,Low Activity
1239794,182137,Male,Iowa,39,2/14/2017,0,single,38982,37460,No Sugar Added Variety Fruit Bars,37,1,5.7,1718681,3,0,11,30.0,1,1,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,6.3,Low Spender,19.0,Regular customer,4,Low Activity
1239795,182137,Male,Iowa,39,2/14/2017,0,single,38982,47330,Double Chocolate Hot Cocoa Mix,90,7,9.0,582812,2,4,15,19.0,2,0,both,Mid-range product,Least busy,Least busy days,Most orders,3,New customer,6.3,Low Spender,19.0,Regular customer,4,Low Activity
1239796,20204,Female,Delaware,55,2/14/2017,2,married,45063,43744,Medium Roast Ground Coffee,26,7,1.9,1184088,1,4,12,,1,0,both,Low-range product,Least busy,Least busy days,Most orders,3,New customer,1.8999999999999997,Low Spender,17.5,Regular customer,3,Low Activity
1239797,20204,Female,Delaware,55,2/14/2017,2,married,45063,43744,Medium Roast Ground Coffee,26,7,1.9,3239433,2,6,14,30.0,1,1,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,1.8999999999999997,Low Spender,17.5,Regular customer,3,Low Activity
1239798,20204,Female,Delaware,55,2/14/2017,2,married,45063,43744,Medium Roast Ground Coffee,26,7,1.9,2063375,3,4,20,5.0,1,1,both,Low-range product,Least busy,Least busy days,Average orders,3,New customer,1.8999999999999997,Low Spender,17.5,Regular customer,3,Low Activity
1345715,36865,Male,Tennessee,42,2/18/2017,1,married,42945,13424,Almonds,45,19,4.2,1893725,3,6,12,30.0,2,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,4.175,Low Spender,30.0,Non-frequent customer,4,Low Activity
1345716,36865,Male,Tennessee,42,2/18/2017,1,married,42945,20448,Organic Raisins,117,19,5.4,58760,1,5,22,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,4.175,Low Spender,30.0,Non-frequent customer,4,Low Activity
1345717,36865,Male,Tennessee,42,2/18/2017,1,married,42945,20448,Organic Raisins,117,19,5.4,541081,2,5,23,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,4.175,Low Spender,30.0,Non-frequent customer,4,Low Activity
1345718,36865,Male,Tennessee,42,2/18/2017,1,married,42945,43986,Natural California Raisins,117,19,1.7,1893725,3,6,12,30.0,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,4.175,Low Spender,30.0,Non-frequent customer,4,Low Activity
1425971,62180,Female,Georgia,45,2/21/2017,1,married,43158,37991,8 Inch Pumpkin Pie,8,3,1.0,570193,1,5,10,,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,2.55,Low Spender,0.0,Frequent customer,4,Low Activity
1425972,62180,Female,Georgia,45,2/21/2017,1,married,43158,37991,8 Inch Pumpkin Pie,8,3,1.0,92436,2,5,11,0.0,1,1,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,2.55,Low Spender,0.0,Frequent customer,4,Low Activity
1425973,62180,Female,Georgia,45,2/21/2017,1,married,43158,37991,8 Inch Pumpkin Pie,8,3,1.0,1968249,3,5,11,0.0,1,1,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,2.55,Low Spender,0.0,Frequent customer,4,Low Activity
1425974,62180,Female,Georgia,45,2/21/2017,1,married,43158,44070,8 Inch Lemon Meringue Pie,8,3,7.2,1968249,3,5,11,0.0,2,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,2.55,Low Spender,0.0,Frequent customer,4,Low Activity
1452472,158161,Female,Florida,57,2/22/2017,3,married,161092,500,Non-Scratch Scrub Sponges,114,17,4.2,1810548,1,4,12,,1,0,both,Low-range product,Least busy,Least busy days,Most orders,3,New customer,9.0,Low Spender,30.0,Non-frequent customer,3,Low Activity
1452473,158161,Female,Florida,57,2/22/2017,3,married,161092,8048,Packaged Grape Tomatoes,32,4,11.4,1124572,2,0,13,30.0,1,0,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,9.0,Low Spender,30.0,Non-frequent customer,3,Low Activity
1452474,158161,Female,Florida,57,2/22/2017,3,married,161092,8048,Packaged Grape Tomatoes,32,4,11.4,1315342,3,5,12,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,9.0,Low Spender,30.0,Non-frequent customer,3,Low Activity
1476426,19209,Female,Maryland,81,2/24/2017,2,married,80766,13176,Bag of Organic Bananas,24,4,10.3,1553193,3,4,16,30.0,1,0,both,Mid-range product,Least busy,Least busy days,Most orders,4,New customer,9.25,Low Spender,24.0,Non-frequent customer,4,Low Activity
1476427,19209,Female,Maryland,81,2/24/2017,2,married,80766,29223,Golden Pineapple,24,4,8.9,931756,1,4,14,,1,0,both,Mid-range product,Least busy,Least busy days,Most orders,4,New customer,9.25,Low Spender,24.0,Non-frequent customer,4,Low Activity
1476428,19209,Female,Maryland,81,2/24/2017,2,married,80766,29223,Golden Pineapple,24,4,8.9,2128178,2,4,14,0.0,1,1,both,Mid-range product,Least busy,Least busy days,Most orders,4,New customer,9.25,Low Spender,24.0,Non-frequent customer,4,Low Activity
1476429,19209,Female,Maryland,81,2/24/2017,2,married,80766,29223,Golden Pineapple,24,4,8.9,3074483,4,0,8,24.0,1,1,both,Mid-range product,Busiest day,Busiest days,Average orders,4,New customer,9.25,Low Spender,24.0,Non-frequent customer,4,Low Activity
1494744,165196,Female,Connecticut,40,2/24/2017,0,single,37138,10473,Half And Half Cream,53,16,7.0,2194375,1,2,14,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,5.275,Low Spender,7.0,Frequent customer,4,Low Activity
1494745,165196,Female,Connecticut,40,2/24/2017,0,single,37138,42791,Minis to Go Natural Spring Water,115,7,4.7,2194375,1,2,14,,2,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,5.275,Low Spender,7.0,Frequent customer,4,Low Activity
1494746,165196,Female,Connecticut,40,2/24/2017,0,single,37138,42791,Minis to Go Natural Spring Water,115,7,4.7,2678984,2,4,12,9.0,1,1,both,Low-range product,Least busy,Least busy days,Most orders,3,New customer,5.275,Low Spender,7.0,Frequent customer,4,Low Activity
1494747,165196,Female,Connecticut,40,2/24/2017,0,single,37138,42791,Minis to Go Natural Spring Water,115,7,4.7,2537771,3,2,12,5.0,1,1,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,5.275,Low Spender,7.0,Frequent customer,4,Low Activity
1576472,52333,Female,Connecticut,31,2/27/2017,2,married,91359,23288,Distilled Water,115,7,8.6,3248781,1,0,22,,1,0,both,Mid-range product,Busiest day,Busiest days,Average orders,3,New customer,8.6,Low Spender,29.0,Non-frequent customer,3,Low Activity
1576473,52333,Female,Connecticut,31,2/27/2017,2,married,91359,23288,Distilled Water,115,7,8.6,1270094,2,1,8,30.0,1,1,both,Mid-range product,Regularly busy,Busiest days,Average orders,3,New customer,8.6,Low Spender,29.0,Non-frequent customer,3,Low Activity
1576474,52333,Female,Connecticut,31,2/27/2017,2,married,91359,23288,Distilled Water,115,7,8.6,85322,3,1,10,28.0,1,1,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,8.6,Low Spender,29.0,Non-frequent customer,3,Low Activity
1597612,147588,Male,Utah,21,2/28/2017,2,living with parents and siblings,60911,12640,Sport Bottle with Flip Cap Natural Spring Water,115,7,13.8,1262486,1,6,14,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,4,New customer,13.8,High Spender,30.0,Non-frequent customer,4,Low Activity
1597613,147588,Male,Utah,21,2/28/2017,2,living with parents and siblings,60911,12640,Sport Bottle with Flip Cap Natural Spring Water,115,7,13.8,2870498,2,5,5,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Fewest orders,4,New customer,13.8,High Spender,30.0,Non-frequent customer,4,Low Activity
1597614,147588,Male,Utah,21,2/28/2017,2,living with parents and siblings,60911,12640,Sport Bottle with Flip Cap Natural Spring Water,115,7,13.8,451607,3,2,8,30.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Average orders,4,New customer,13.8,High Spender,30.0,Non-frequent customer,4,Low Activity
1597615,147588,Male,Utah,21,2/28/2017,2,living with parents and siblings,60911,12640,Sport Bottle with Flip Cap Natural Spring Water,115,7,13.8,3083361,4,2,8,0.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Average orders,4,New customer,13.8,High Spender,30.0,Non-frequent customer,4,Low Activity
1628149,84062,Male,Illinois,44,3/1/2017,3,married,169014,37070,Peeled Tomatoes,81,15,10.8,420076,1,0,10,,1,0,both,Mid-range product,Busiest day,Busiest days,Most orders,3,New customer,10.800000000000002,High Spender,30.0,Non-frequent customer,3,Low Activity
1628150,84062,Male,Illinois,44,3/1/2017,3,married,169014,37070,Peeled Tomatoes,81,15,10.8,2391272,2,3,10,30.0,1,1,both,Mid-range product,Regularly busy,Least busy days,Most orders,3,New customer,10.800000000000002,High Spender,30.0,Non-frequent customer,3,Low Activity
1628151,84062,Male,Illinois,44,3/1/2017,3,married,169014,37070,Peeled Tomatoes,81,15,10.8,2142145,3,4,17,30.0,1,1,both,Mid-range product,Least busy,Least busy days,Average orders,3,New customer,10.800000000000002,High Spender,30.0,Non-frequent customer,3,Low Activity
1682406,102693,Male,Ohio,25,3/3/2017,3,married,66506,6729,Cookie Tray,8,3,14.5,1243672,3,1,10,27.0,2,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,7.925,Low Spender,27.0,Non-frequent customer,4,Low Activity
1682407,102693,Male,Ohio,25,3/3/2017,3,married,66506,19828,Red Delicious Apples,24,4,2.6,1243672,3,1,10,27.0,1,0,both,Low-range product,Regularly busy,Busiest days,Most orders,3,New customer,7.925,Low Spender,27.0,Non-frequent customer,4,Low Activity
1682408,102693,Male,Ohio,25,3/3/2017,3,married,66506,40939,Drinking Water,115,7,1.6,3270610,2,2,9,30.0,1,0,both,Low-range product,Regularly busy,Regularly busy,Most orders,3,New customer,7.925,Low Spender,27.0,Non-frequent customer,4,Low Activity
1682409,102693,Male,Ohio,25,3/3/2017,3,married,66506,44853,Disinfectant Spray,114,17,13.0,474503,1,1,15,,1,0,both,Mid-range product,Regularly busy,Busiest days,Most orders,3,New customer,7.925,Low Spender,27.0,Non-frequent customer,4,Low Activity
1708187,76102,Male,Florida,59,3/4/2017,0,single,150866,22025,YoBaby Blueberry Apple Yogurt,120,16,13.4,781239,3,5,15,3.0,2,0,both,Mid-range product,Regularly busy,Regularly busy,Most orders,3,New customer,15.049999999999999,High Spender,3.0,Frequent customer,4,Low Activity
1708188,76102,Male,Florida,59,3/4/2017,0,single,150866,30668,Half Baked Frozen Yogurt,37,1,13.2,514514,1,2,19,,1,0,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,15.049999999999999,High Spender,3.0,Frequent customer,4,Low Activity
1708189,76102,Male,Florida,59,3/4/2017,0,single,150866,30668,Half Baked Frozen Yogurt,37,1,13.2,1764146,2,2,18,21.0,1,1,both,Mid-range product,Regularly busy,Regularly busy,Average orders,3,New customer,15.049999999999999,High Spender,3.0,Frequent customer,4,Low Activity
1708190,76102,Male,Florida,59,3/4/2017,0,single,150866,35629,Coho Salmon,39,12,20.4,781239,3,5,15,3.0,1,0,both,High-range product,Regularly busy,Regularly busy,Most orders,3,New customer,15.049999999999999,High Spender,3.0,Frequent customer,4,Low Activity
1708191,113923,Male,Rhode Island,40,3/4/2017,2,married,30619,10227,Whole Bean French Roast Dark Roast Blend Extra Bold Coffee,26,7,3.8,3201312,2,1,11,30.0,1,0,both,Low-range product,Regularly busy,Busiest days,Most orders,3,New customer,5.166666666666667,Low Spender,19.5,Regular customer,3,Low Activity
